monetary,emissions,indipendence,PM_emissions,monetary.w,emissions.w,indipendence.w,PM_emissions.w,pv_planned_ground,pv_planned_roof,wind_planned_onshore,wind_planned_offshore,P2Heat_planned,supply_heat_solid,supply_heat_oil,supply_heat_gpl,battery,supply_grid_power.p,pv_existing.p,pv_planned_ground.p,pv_planned_roof.p,wind_existing.p,wind_planned_onshore.p,wind_planned_offshore.p,P2Heat_existing.p,P2Heat_planned.p,supply_heat_solid.p,supply_heat_oil.p,supply_heat_gpl.p,battery.p,runtime,provenance
121183926.26999998,97416057.9,16231402.0,7120225.16,1,0.160149487475203,15.536999325928004,1.5963391494945416,48968.0,185236.6,100000.0,100000.0,58186.825,0.0,33330.915,40000.0,188235.29,320309792.0292544,68717900.0,67034058.04800002,253752030.48080057,316080959.2000001,343047281.9764,240706301.88421512,65291917.88255978,409522721.5575063,0.0,7410623.018520005,47572007.362230025,36561211.20446998,00:11:05,sets_SA_20231108_0857
118910138.31,87376267.69,17450171.0,4481599.517,1,1.8309758126171816,0.0,0.2720673484735646,48968.0,185236.6,100000.0,100000.0,65832.881,36478.945,0.0,29205.914,134648.29,335814674.28589,68717900.0,67034058.04800002,253748559.33780053,316080959.2000001,343043287.34540004,240706301.88394493,70129429.27706994,453849257.7579853,5563457.954699999,0.0,255125.2317,26442810.91704001,00:05:37,sets_SA_20231108_0857
57961221.04000001,270227678.7,45786030.0,22635668.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.34933,52732.391,38000.0,40000.0,0.0,877639151.3470043,68377600.0,0.0,0.0,315087037.20000005,0.0,0.0,358437976.6272326,6873377.336159251,1928181.9869600008,29449888.11831999,133107845.47514908,0.0,00:05:32,sets_SA_20231108_0857
95001090.512,104002424.2545,20816973.0,20304196.2231,1,0.5057193037774158,2.979286826659429,0.0585041562599019,48968.0,185236.6,100000.0,31312.143,45788.327,39835.01,5894.4029,40000.0,68000.0,398947821.5818994,68717900.0,67034058.04800002,253713423.6308005,316080959.2000001,343050997.354,75370300.99969523,131469723.79528956,372020858.32524055,25216030.20777007,13915.8058,1076739.1626799998,17276803.119089387,00:06:30,sets_SA_20231108_0857
126215360.296,97090575.573,15470175.0,31131458.956,1,1.7315983655722638,29.578655281532363,0.5889573722783411,48968.0,185236.6,100000.0,100000.0,69074.568,56000.0,2065.0078,40000.0,200000.0,306781622.14121646,68717900.0,67021718.11200002,253749676.14480057,316080959.2000001,343054614.255,240706301.88421512,33402545.65026804,399939592.0161151,27892404.549360003,188704.50483,68374024.00170004,35663707.35613603,00:05:32,sets_SA_20231108_0857
96371406.64,102317926.1397,20098487.0,106580282.52,1,0.3709313575369261,3.280909561529492,0.0,48968.0,179047.75,100000.0,19106.359,27162.868,56000.0,8354.8726,40000.0,57455.37,389463311.4526111,68717900.0,67034058.04800002,245231949.9526207,316080959.2000001,343062319.324,45990209.45153944,163871178.79296055,229132517.4505992,132612153.5934002,33445.4392,4147978.10493,15869780.601773076,00:06:46,sets_SA_20231108_0857
80310680.21900001,118494579.6825,23834899.0,53899780.5162,1,0.3472456335164181,2.203487448897364,0.0,48968.0,131627.01,100000.0,0.0,30543.06,56000.0,4974.6799,40000.0,23529.412,454527376.32720906,68717900.0,67043160.77370002,180330927.26811984,316080959.2000001,343029875.73499995,0.0,197162337.4018491,264176643.6916452,67203016.51800999,10236.91386,1245033.7710999998,7293878.552942594,00:06:49,sets_SA_20231108_0857
123592619.34999998,94034695.079,16220021.0,9909016.169,1,1.3654278870703522,20.92065693259526,0.4892164650789363,48968.0,185236.6,100000.0,100000.0,68286.881,23554.081,2269.0226,40000.0,200000.0,318929840.6070563,68717900.0,67034058.04800002,253749774.7168005,316080959.2000001,343042520.47040004,240706301.885725,40526727.864199966,439998548.972158,5313154.91565,228063.7751999997,43730775.21020007,35465727.963125,00:05:26,sets_SA_20231108_0857
133626834.77,79052541.9,14464188.0,134606142.6,1,1.2189296049591147,19.349868109534853,0.2628735992515992,48968.0,185236.6,100000.0,100000.0,50239.455,56000.0,0.0,40000.0,200000.0,285963078.9930427,68717900.0,67034058.04800002,253754017.3238006,316080959.2000001,343052370.7788,240706301.88421512,54833114.650380135,291014304.50228125,165337209.78271973,0.0,18612641.14383,35501788.019879974,00:05:27,sets_SA_20231108_0857
124051502.818,122621115.0,14457700.0,24059442.2784,1,0.386585601360165,25.113445495553567,1.3699747515567988,48968.0,185236.6,100000.0,100000.0,51879.995,1637.7454,38000.0,40000.0,200000.0,286280625.4940196,68717900.0,67034058.04800002,253753607.18880057,316080959.2000001,343051242.907,240706301.88421512,52638117.82805997,292236750.4066276,2125.55838,44477932.292989984,140442344.33607972,37316713.06036548,00:05:33,sets_SA_20231108_0857
80559866.68,184428260.0,20011115.0,43147601.0,1,0.0,4.4305118472931975,0.1605166929413455,48968.0,146611.66,100000.0,0.0,1946.8127,51570.927,38000.0,40000.0,47058.824,387726289.4126591,68377600.0,66966286.33600002,200499069.99246007,315087037.20000005,342485910.0,0.0,193768805.1365796,13300980.461458514,1741302.9327800004,76419808.74578002,244566372.4767237,16389814.351056997,00:07:09,sets_SA_20231108_0857
100058005.46,102053397.487,20244925.0,766638.036,1,0.8544224252194661,1.6750299585152746,0.5655477744150282,48968.0,185236.6,100000.0,44787.67,65570.98,0.0,25946.761,40000.0,75165.312,386710604.8784136,68717900.0,67034058.04800002,253713332.7808005,316080959.2000001,343035881.717,107806744.81997056,70799795.48130012,453050789.9240196,0.0,190942.4516,5755743.264000006,17393617.412209988,00:11:35,sets_SA_20231108_0857
128065132.21,79457636.8,14984324.0,129705313.0,1,0.6011202320294314,7.757831099891913,0.0671789076243297,48968.0,185236.6,100000.0,100000.0,36544.863,56000.0,0.0,38972.877,152059.96,295519826.4547147,68717900.0,67034058.04800002,253754659.86980057,316080959.2000001,343058160.4178,240706301.88421512,97899008.58195008,260983891.31077272,160533711.46759987,0.0,10380657.323730027,31483243.75159199,00:11:58,sets_SA_20231108_0857
118466109.66,151630577.0,13767139.0,59652330.0,1,0.1291627668175164,9.120325084094134,0.0,48968.0,185236.6,100000.0,100000.0,2207.263,51310.477,38000.0,40000.0,141337.24,269376468.6490956,68717900.0,67034058.04800002,253729849.7488005,316080959.2000001,343009085.3622,240706301.88421512,183801406.37364992,10541628.183250602,23814734.932799995,86532091.33421002,225107408.68292907,32817184.044397485,00:11:51,sets_SA_20231108_0857
105358687.06,164724356.0,15456134.0,61152535.0,1,0.0,6.900572963149271,0.0,48968.0,185236.6,100000.0,59096.595,0.0,53517.74,38000.0,40000.0,106334.91,303301792.495511,68377600.0,66966286.33600002,253320682.65780056,315087037.20000005,342485910.0,142220096.21523458,178842737.8157005,0.0,23035622.643179968,91383626.25691004,236535282.8677697,28258227.356023,00:06:41,sets_SA_20231108_0857
