monetary,emissions,indipendence,PM_emissions,monetary.w,emissions.w,indipendence.w,PM_emissions.w,pv_planned_ground,pv_planned_roof,wind_planned_onshore,wind_planned_offshore,P2Heat_planned,supply_heat_solid,supply_heat_oil,supply_heat_gpl,battery,supply_grid_power.p,pv_existing.p,pv_planned_ground.p,pv_planned_roof.p,wind_existing.p,wind_planned_onshore.p,wind_planned_offshore.p,P2Heat_existing.p,P2Heat_planned.p,supply_heat_solid.p,supply_heat_oil.p,supply_heat_gpl.p,battery.p,runtime,provenance
126297936.82,96026298.0,16260764.0,16224794.0,1,2.9643385905858115,28.33111609933672,0.7479553798873821,48968.0,185236.6,100000.0,100000.0,77868.382,56000.0,0.0,0.0,200000.0,369331917.23743975,68717900.0,67299562.544,254581403.1358005,312867643.000001,340073525.0,252058247.47459093,32615927.273880016,476891184.0198589,20290159.20287999,0.0,0.0,30600299.573417,00:05:40,sets_SA_20231108_0857
102172494.42,104848461.37,17849949.0,1614383.03,1,2.2179793954356746,1.179922935292924,0.6514430564048427,48968.0,185236.6,100000.0,35772.358,75464.072,16053.668,0.0,40000.0,137557.21,402635002.9548018,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,90167179.05596028,47599925.93922003,479635918.0430174,1914786.1754,0.0,646638.7431000003,25599189.914439,00:06:02,sets_SA_20231108_0857
122454768.78,139591328.7,13750486.0,109886104.2,1,0.1621661817028803,23.27061757582572,0.0,48968.0,185236.6,100000.0,85784.273,5186.0358,56000.0,38000.0,40000.0,200000.0,311703550.89295006,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,216226335.6242422,175485732.7993703,23633087.9736243,100250592.35639024,10127721.443929998,220300135.1708493,34199983.928121015,00:06:43,sets_SA_20231108_0857
125392665.62,110450322.0,15028347.0,40141703.0,1,1.01288664423847,21.53885391793489,0.3098305688783691,48968.0,185236.6,100000.0,100000.0,54238.295,56000.0,0.0,40000.0,200000.0,345964685.3471665,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,252058247.48102072,58559769.6298101,352957482.5547304,37136149.00662999,0.0,81143869.71563013,31557031.06658601,00:06:14,sets_SA_20231108_0857
124473642.15,90460982.09,15195341.0,118899694.9,1,1.2900952739148135,11.829324545620132,0.1484834542312171,48968.0,185236.6,100000.0,77515.211,46272.098,56000.0,0.0,29245.642,182342.79,347102763.7771889,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,195383483.3023517,70491922.43787982,309901968.4317785,148555255.23520002,0.0,848124.73907,29779530.724191025,00:06:21,sets_SA_20231108_0857
137329166.97,90453720.83,13857443.0,177803616.99,1,1.0494777350465436,22.264035384903064,0.1243854438317445,48968.0,185236.6,100000.0,100000.0,37690.632,56000.0,10726.997,40000.0,200000.0,314776339.87919986,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,252058247.48102072,85006479.1321901,194029529.57335752,216890195.00494272,1661651.7038499976,32209414.40652999,32371971.052276984,00:06:01,sets_SA_20231108_0857
85618492.77000038,149969779.0,16864963.0,24524894.720000003,1,0.0,8.276882534284091,0.5271074552114424,48968.0,185236.6,100000.0,9.8627566e-10,25823.667,27694.073,38000.0,40000.0,94117.647,390154657.8744181,68717900.0,67299562.544,254581403.1358005,312867643.000001,340073525.0,2.615993339650053e-06,144289862.46654984,197674572.70541227,223575.5392,34264023.46161599,153345232.26822585,25799753.130838003,00:06:49,sets_SA_20231108_0857
85456932.75,115409752.13,19165457.0,1156842.3930000002,1,0.2714709116063881,5.321253167507925,1.2185616160185435,48968.0,185236.6,100000.0,0.0,60387.897,0.0,31129.843,40000.0,70588.235,435126298.86180913,68717900.0,67299562.544,254581403.0858006,312867643.000001,340073525.0,0.0,84781458.52366017,436043187.4310247,0.0,306625.30759999994,8665998.701899996,19664324.693087008,00:08:22,sets_SA_20231108_0857
133753714.45,93823411.69,14401685.0,120043061.76,1,1.3770208644087094,30.0,0.3705957726378854,48968.0,185236.6,100000.0,100000.0,54461.716,56000.0,14816.093,40000.0,200000.0,331207597.12282544,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,252058247.48102072,50240504.00100612,304061379.69736886,145236203.92554992,1965125.0475000048,28294057.274919968,31719676.619745024,00:06:04,sets_SA_20231108_0857
124610514.278,132246253.0,14457007.0,22938398.4657,1,0.4669079334730076,30.0,1.2636687517767036,48968.0,185236.6,100000.0,100000.0,51577.241,1940.4992,38000.0,40000.0,200000.0,331751187.7291902,68717900.0,67299562.544,254581403.1258005,312867643.000001,340073525.0,252058247.48102072,56676101.101750016,296917281.7059117,2731.066,44644731.16325003,131556424.87019996,32666024.854976,00:05:52,sets_SA_20231108_0857
