monetary,emissions,indipendence,PM_emissions,monetary.w,emissions.w,indipendence.w,PM_emissions.w,pv_planned_ground,pv_planned_roof,wind_planned_onshore,wind_planned_offshore,P2Heat_planned,supply_heat_solid,supply_heat_oil,supply_heat_gpl,battery,supply_grid_power.p,pv_existing.p,pv_planned_ground.p,pv_planned_roof.p,wind_existing.p,wind_planned_onshore.p,wind_planned_offshore.p,P2Heat_existing.p,P2Heat_planned.p,supply_heat_solid.p,supply_heat_oil.p,supply_heat_gpl.p,battery.p,runtime,provenance
95266418.491,97668962.8,16177096.0,7864664.279,1,0.1635608719736286,8.288507816107131,0.6856676847062665,48968.0,185236.6,100000.0,43146.927,47425.324,6092.4156,38000.0,40000.0,136000.0,315905693.4999192,72421550.0,70774948.89,267451779.74317,350458617.6000004,380683186.3468,126851680.4421143,101345864.08164974,367683123.9601729,14707.8566,5598459.219170002,55155112.11354003,32821669.709268,00:06:29,sets_SA_20231108_0857
107224863.82,80422076.32,16084961.0,4362289.155,1,1.5691365748621675,3.539723390980077,0.2870887644269241,48968.0,185236.6,100000.0,77388.637,65760.743,29407.519,0.0,36349.479,160387.17,308854423.70726955,72421550.0,70773802.92600001,267414867.3171,350458617.6000004,380620790.488,227494845.04014665,70313888.91350996,453629772.5159751,5378901.097099999,0.0,474708.3582,32160669.685810026,00:05:55,sets_SA_20231108_0857
91182291.91,91417536.49,17472786.0,1984456.629,1,0.58498918083912,4.76155090763399,0.1576661189727795,48968.0,185236.6,100000.0,29445.968,54190.193,0.0,37327.547,40000.0,117647.06,336584074.7657928,72421550.0,70774526.08500001,267461473.17160007,350458617.6000004,380707997.4326,86575759.80735385,102807639.57730024,411597606.9318301,0.0,518902.60696,14873119.313900014,28756953.232776016,00:06:19,sets_SA_20231108_0857
90580694.43,112424338.9,15980231.0,15322516.957,1,0.0,8.021346661069611,0.7160022166328952,48968.0,185236.6,100000.0,28455.42,37917.514,15600.226,38000.0,40000.0,120129.32,315805336.7339524,72121700.0,70633108.112,267191569.97060004,349581604.60000044,379980005.0,83557347.6041176,119887514.38496056,291958801.0247918,69292.75306999999,16151047.278230978,101730614.59765986,31457206.436480727,00:06:36,sets_SA_20231108_0857
112651859.342,102128462.3,13846154.0,15886180.72,1,0.219712990688481,12.680725346669334,0.7371810008464919,48968.0,185236.6,100000.0,100000.0,47421.307,6096.4332,38000.0,40000.0,177831.18,271295623.8170397,72421550.0,70774949.141,267399506.9540701,350458617.6000004,380588203.55710006,293956606.3829473,83709605.30781016,323643698.064394,14723.927,20013711.53646997,102415531.0504599,35894760.01012899,00:08:55,sets_SA_20231108_0857
122921393.25,69802969.013,13797941.0,92679192.5499,1,2.5777689495988305,14.125771412365038,0.3177462956644887,48968.0,185236.6,100000.0,100000.0,59154.31,56000.0,0.0,16363.43,200000.0,268399696.0119477,72421550.0,70774215.82800001,267397180.85370013,350458617.6000004,380585831.9515,293952939.81984735,53290109.94929011,360542544.7629939,115889216.48898998,0.0,75398.38470000001,35451295.271514975,00:07:31,sets_SA_20231108_0857
89809272.898,95334283.07,17392752.0,3495457.6619,1,0.0,7.394845949853384,1.110059481804396,48968.0,185236.6,100000.0,25273.703,50432.657,3085.0827,38000.0,40000.0,117647.06,340180968.45065576,72121700.0,70633108.112,267191569.97060004,349581604.60000044,379980005.0,74214457.75853823,110511544.0522899,392231257.87731576,5020.233,1622807.4287199993,25426638.2626,31437631.417788,00:07:58,sets_SA_20231108_0857
116980502.21,112477593.1,12554974.0,85935260.78,1,0.2167803328837352,26.72492882215522,0.0094947555560558,48968.0,185236.6,100000.0,100000.0,16574.911,56000.0,38000.0,40000.0,200000.0,242443661.8685543,72421550.0,70769358.588,267387615.0322001,350458617.6000004,380589669.3198,293958791.74884737,172790078.20668992,86151117.7382538,76057026.48520023,6947762.797940001,187851283.06850943,38809583.46140398,00:06:05,sets_SA_20231108_0857
106506311.7,133921616.0,13127276.0,42846691.1,1,0.1098471116155433,12.634753481374789,0.122367748874326,48968.0,185236.6,100000.0,77474.1,14326.303,39191.437,38000.0,40000.0,170000.0,254221726.6770892,72421550.0,70768796.435,267408539.2552001,350458617.6000004,380623249.516,227751141.25587127,178687678.61200798,79988884.70712881,11283933.670960018,65925449.90738023,193911324.59222943,36669318.32401501,00:06:54,sets_SA_20231108_0857
81390876.87,98605186.243,19286354.0,1270964.755,1,0.4011384608413409,2.970643046085117,0.8695195224795447,48968.0,154074.83,100000.0,9571.3812,59057.385,0.0,32460.355,40000.0,67232.488,369628899.2568937,72421550.0,70772018.326,222475320.0170888,350458617.6000004,380751034.669,28148246.58404604,88660423.75086984,431279361.0729896,0.0,343379.1986,9514107.035000011,20261874.476524018,00:06:49,sets_SA_20231108_0857
