,PUN,AUST,BRNN,BSP,CNOR,COAC,CORS,CSUD,FOGN,FRAN,GREC,MALT,NORD,PRGP,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA
2015-01-01 00:00:00,0.07068,0,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0,0,0.07068,0.07068,0.07068,0.07068,0.07068,0.07068,0
2015-01-01 01:00:00,0.06068,0,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0,0,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0
2015-01-01 02:00:00,0.055614464,0,0.05567,0.05567,0.05567,0.05455,0.05455,0.05567,0.05455,0.05567,0.05567,0.05567,0.05567,0,0,0.05567,0.05567,0.05567,0.05567,0.05455,0.05567,0
2015-01-01 03:00:00,0.051535765,0,0.05167,0.05167,0.05167,0.049,0.049,0.05167,0.049,0.05167,0.05167,0.05167,0.05167,0,0,0.05167,0.05167,0.05167,0.05167,0.049,0.05167,0
2015-01-01 04:00:00,0.051515166,0,0.05165,0.05165,0.05165,0.049,0.049,0.05165,0.049,0.05165,0.05165,0.05165,0.05165,0,0,0.05165,0.05165,0.05165,0.05165,0.049,0.05165,0
2015-01-01 05:00:00,0.051505804,0,0.05164,0.05164,0.05164,0.049,0.049,0.05164,0.049,0.05164,0.05164,0.05164,0.05164,0,0,0.05164,0.05164,0.05164,0.05164,0.049,0.05164,0
2015-01-01 06:00:00,0.054603507,0,0.05465,0.05465,0.05465,0.05373,0.05373,0.05465,0.05373,0.05465,0.05465,0.05465,0.05465,0,0,0.05465,0.05465,0.05465,0.05465,0.05373,0.05465,0
2015-01-01 07:00:00,0.05165,0,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0,0,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0
2015-01-01 08:00:00,0.05065,0,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0,0,0.05065,0.05065,0.05065,0.05065,0.05065,0.05065,0
2015-01-01 09:00:00,0.052617064,0,0.05261,0.05261,0.05261,0.05261,0.05261,0.05261,0.05261,0.05261,0.05261,0.05261,0.05261,0,0,0.05261,0.05261,0.0527,0.05261,0.05261,0.0527,0
2015-01-01 10:00:00,0.061397659,0,0.06061,0.06061,0.06061,0.06061,0.06061,0.06061,0.06061,0.06061,0.06061,0.06061,0.06061,0,0,0.06061,0.06061,0.07046,0.06061,0.06061,0.07046,0
2015-01-01 11:00:00,0.061463469,0,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0,0,0.06067,0.06067,0.07046,0.06067,0.06067,0.07046,0
2015-01-01 12:00:00,0.060663584,0,0.06,0.06,0.06,0.0597,0.0597,0.06,0.0597,0.06,0.06,0.06,0.06,0,0,0.06,0.06,0.06846,0.06,0.0597,0.06846,0
2015-01-01 13:00:00,0.05176,0,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0,0,0.05176,0.05176,0.05176,0.05176,0.05176,0.05176,0
2015-01-01 14:00:00,0.05175,0,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0,0,0.05175,0.05175,0.05175,0.05175,0.05175,0.05175,0
2015-01-01 15:00:00,0.05174,0,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0,0,0.05174,0.05174,0.05174,0.05174,0.05174,0.05174,0
2015-01-01 16:00:00,0.05177,0,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0,0,0.05177,0.05177,0.05177,0.05177,0.05177,0.05177,0
2015-01-01 17:00:00,0.074734079,0,0.07538,0.07538,0.07538,0.0606,0.0606,0.07538,0.0606,0.07538,0.07538,0.07538,0.07538,0,0,0.07538,0.07538,0.07546,0.07538,0.0606,0.07546,0
2015-01-01 18:00:00,0.079424059,0,0.07545,0.07545,0.07545,0.07545,0.07545,0.07545,0.07545,0.07545,0.07545,0.07545,0.07545,0,0,0.07545,0.07545,0.13,0.07545,0.07545,0.13,0
2015-01-01 19:00:00,0.084432187,0,0.08443,0.08443,0.08443,0.08443,0.08443,0.08443,0.08443,0.08443,0.08443,0.08443,0.08443,0,0,0.08443,0.08443,0.08446,0.08443,0.08443,0.08446,0
2015-01-01 20:00:00,0.112416549,0,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939,0,0,0.10939,0.10939,0.15,0.10939,0.10939,0.15,0
2015-01-01 21:00:00,0.101051282,0,0.1,0.1,0.1,0.099,0.099,0.1,0.099,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1146,0.1,0.099,0.1146,0
2015-01-01 22:00:00,0.060716387,0,0.06075,0.06075,0.06075,0.06,0.06,0.06075,0.06,0.06075,0.06075,0.06075,0.06075,0,0,0.06075,0.06075,0.06076,0.06075,0.06,0.06076,0
2015-01-01 23:00:00,0.060659491,0,0.06071,0.06071,0.06071,0.05955,0.05955,0.06071,0.05955,0.06071,0.06071,0.06071,0.06071,0,0,0.06071,0.06071,0.06076,0.06071,0.05955,0.06076,0
2015-01-02 00:00:00,0.051601939,0,0.05168,0.05168,0.05168,0.05168,0.05168,0.05168,0.05168,0.05168,0.05168,0.05168,0.05168,0,0,0.05168,0.05168,0.05065,0.05168,0.05168,0.05065,0
2015-01-02 01:00:00,0.051630995,0,0.05166,0.05166,0.05166,0.05166,0.05166,0.05166,0.05166,0.05166,0.05166,0.05166,0.05166,0,0,0.05166,0.05166,0.05127,0.05166,0.05166,0.05127,0
2015-01-02 02:00:00,0.051622676,0,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0,0,0.05165,0.05165,0.05127,0.05165,0.05165,0.05127,0
2015-01-02 03:00:00,0.033641633,0,0.03367,0.03367,0.03367,0.03367,0.03367,0.03367,0.03367,0.03367,0.03367,0.03367,0.03367,0,0,0.03367,0.03367,0.03327,0.03367,0.03367,0.03327,0
2015-01-02 04:00:00,0.033623468,0,0.03365,0.03365,0.03365,0.03365,0.03365,0.03365,0.03365,0.03365,0.03365,0.03365,0.03365,0,0,0.03365,0.03365,0.03327,0.03365,0.03365,0.03327,0
2015-01-02 05:00:00,0.033615005,0,0.03364,0.03364,0.03364,0.03364,0.03364,0.03364,0.03364,0.03364,0.03364,0.03364,0.03364,0,0,0.03364,0.03364,0.03327,0.03364,0.03364,0.03327,0
2015-01-02 06:00:00,0.05265,0,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0,0,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0
2015-01-02 07:00:00,0.07538,0,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0,0,0.07538,0.07538,0.07538,0.07538,0.07538,0.07538,0
2015-01-02 08:00:00,0.07542,0,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0,0,0.07542,0.07542,0.07542,0.07542,0.07542,0.07542,0
2015-01-02 09:00:00,0.08866,0,0.08866,0.08866,0.08866,0.08866,0.08866,0.08866,0.08866,0.08866,0.08866,0.08866,0.08866,0,0,0.08866,0.08866,0.08827,0.08866,0.08866,0.08866,0
2015-01-02 10:00:00,0.08867,0,0.08867,0.08867,0.08867,0.08867,0.08867,0.08867,0.08867,0.08867,0.08867,0.08867,0.08867,0,0,0.08867,0.08867,0.08827,0.08867,0.08867,0.08867,0
2015-01-02 11:00:00,0.09064,0,0.09064,0.09064,0.09064,0.09064,0.09064,0.09064,0.09064,0.09064,0.09064,0.09064,0.09064,0,0,0.09064,0.09064,0.09027,0.09064,0.09064,0.09064,0
2015-01-02 12:00:00,0.06864,0,0.06864,0.06864,0.06864,0.06864,0.06864,0.06864,0.06864,0.06864,0.06864,0.06864,0.06864,0,0,0.06864,0.06864,0.06827,0.06864,0.06864,0.06864,0
2015-01-02 13:00:00,0.06068,0,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0,0,0.06068,0.06068,0.06027,0.06068,0.06068,0.06068,0
2015-01-02 14:00:00,0.05969,0,0.05969,0.05969,0.05969,0.05969,0.05969,0.05969,0.05969,0.05969,0.05969,0.05969,0.05969,0,0,0.05969,0.05969,0.05927,0.05969,0.05969,0.05969,0
2015-01-02 15:00:00,0.092,0,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0,0,0.092,0.092,0.092,0.092,0.092,0.092,0
2015-01-02 16:00:00,0.102758775,0,0.10063,0.10063,0.10062,0.10062,0.10062,0.10063,0.10062,0.10062,0.10062,0.10063,0.10063,0,0,0.10062,0.10062,0.10027,0.10063,0.10062,0.13371,0
2015-01-02 17:00:00,0.182208219,0,0.1946,0.1946,0.176,0.176,0.176,0.1946,0.176,0.176,0.176,0.1946,0.1946,0,0,0.176,0.176,0.17627,0.1946,0.176,0.1946,0
2015-01-02 18:00:00,0.182288999,0,0.1946,0.1946,0.176,0.176,0.176,0.1946,0.176,0.176,0.176,0.1946,0.1946,0,0,0.176,0.176,0.17627,0.1946,0.176,0.1946,0
2015-01-02 19:00:00,0.156443206,0,0.15564,0.15564,0.15469,0.15469,0.15469,0.15564,0.15469,0.15469,0.15469,0.15564,0.15564,0,0,0.15469,0.15469,0.15527,0.15564,0.15469,0.17555,0
2015-01-02 20:00:00,0.155519579,0,0.15564,0.15564,0.15494,0.15494,0.15494,0.15564,0.15494,0.15494,0.15494,0.15564,0.15564,0,0,0.15494,0.15494,0.15527,0.15564,0.15494,0.16022,0
2015-01-02 21:00:00,0.099999127,0,0.09599,0.09599,0.09599,0.09599,0.09599,0.09599,0.09599,0.09599,0.09599,0.09599,0.09599,0,0,0.09599,0.09599,0.09627,0.09599,0.09599,0.15,0
2015-01-02 22:00:00,0.08,0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0,0,0.08,0.08,0.08,0.08,0.08,0.08,0
2015-01-02 23:00:00,0.07104,0,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0,0,0.07104,0.07104,0.07104,0.07104,0.07104,0.07104,0
2015-01-03 00:00:00,0.051633434,0,0.05165,0.05165,0.05171,0.05171,0.05171,0.05171,0.05171,0.05171,0.05171,0.05165,0.05171,0,0,0.05171,0.05171,0.05065,0.05165,0.05171,0.05065,0
2015-01-03 01:00:00,0.051641857,0,0.05165,0.05165,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05165,0.05167,0,0,0.05167,0.05167,0.05127,0.05165,0.05167,0.05127,0
2015-01-03 02:00:00,0.051624277,0,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0,0,0.05165,0.05165,0.05127,0.05165,0.05165,0.05127,0
2015-01-03 03:00:00,0.040624795,0,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0,0,0.04065,0.04065,0.04027,0.04065,0.04065,0.04027,0
2015-01-03 04:00:00,0.040617819,0,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0,0,0.04065,0.04065,0.04016,0.04065,0.04065,0.04016,0
2015-01-03 05:00:00,0.04062525,0,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0.04065,0,0,0.04065,0.04065,0.04027,0.04065,0.04065,0.04027,0
2015-01-03 06:00:00,0.06064,0,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0,0,0.06064,0.06064,0.06064,0.06064,0.06064,0.06064,0
2015-01-03 07:00:00,0.06665,0,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0,0,0.06665,0.06665,0.06665,0.06665,0.06665,0.06665,0
2015-01-03 08:00:00,0.07364,0,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0,0,0.07364,0.07364,0.07364,0.07364,0.07364,0.07364,0
2015-01-03 09:00:00,0.094511784,0,0.09068,0.09068,0.09068,0.09068,0.09068,0.09068,0.09068,0.09068,0.09068,0.09068,0.09068,0,0,0.09068,0.09068,0.09027,0.09068,0.09068,0.15,0
2015-01-03 10:00:00,0.097328184,0,0.09369,0.09369,0.09369,0.09369,0.09369,0.09369,0.09369,0.09369,0.09369,0.09369,0.09369,0,0,0.09369,0.09369,0.09327,0.09369,0.09369,0.15,0
2015-01-03 11:00:00,0.094478097,0,0.09067,0.09067,0.09067,0.09067,0.09067,0.09067,0.09067,0.09067,0.09067,0.09067,0.09067,0,0,0.09067,0.09067,0.09027,0.09067,0.09067,0.15,0
2015-01-03 12:00:00,0.07666,0,0.07666,0.07666,0.07666,0.07666,0.07666,0.07666,0.07666,0.07666,0.07666,0.07666,0.07666,0,0,0.07666,0.07666,0.0765,0.07666,0.07666,0.07666,0
2015-01-03 13:00:00,0.0561,0,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0,0,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0
2015-01-03 14:00:00,0.0551,0,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0,0,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0
2015-01-03 15:00:00,0.079832966,0,0.07468,0.07468,0.07468,0.07468,0.07468,0.07468,0.07468,0.07468,0.07468,0.07468,0.07468,0,0,0.07468,0.07468,0.07434,0.07468,0.07468,0.15,0
2015-01-03 16:00:00,0.09079334,0,0.08568,0.08568,0.08568,0.08568,0.08568,0.08568,0.08568,0.08568,0.08568,0.08568,0.08568,0,0,0.08568,0.08568,0.08527,0.08568,0.08568,0.16022,0
2015-01-03 17:00:00,0.177754299,0,0.17463,0.17463,0.17463,0.17463,0.17463,0.17463,0.17463,0.17463,0.17463,0.17463,0.17463,0,0,0.17463,0.17463,0.17427,0.17463,0.17463,0.22,0
2015-01-03 18:00:00,0.177822194,0,0.17461,0.17461,0.17461,0.17461,0.17461,0.17461,0.17461,0.17461,0.17461,0.17461,0.17461,0,0,0.17461,0.17461,0.17427,0.17461,0.17461,0.22,0
2015-01-03 19:00:00,0.158061403,0,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0,0,0.15588,0.15588,0.15627,0.15588,0.15588,0.18564,0
2015-01-03 20:00:00,0.157220432,0,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15588,0.15553,0.15553,0.15588,0.15588,0,0,0.15553,0.15553,0.15627,0.15588,0.15588,0.176,0
2015-01-03 21:00:00,0.123731074,0,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0,0,0.12157,0.12157,0.12227,0.12157,0.12157,0.15,0
2015-01-03 22:00:00,0.089585318,0,0.08958,0.08958,0.08958,0.08958,0.08958,0.08958,0.08958,0.08958,0.08958,0.08958,0.08958,0,0,0.08958,0.08958,0.08965,0.08958,0.08958,0.08965,0
2015-01-03 23:00:00,0.065618473,0,0.0655,0.0655,0.06563,0.06563,0.06563,0.06563,0.06563,0.06563,0.06563,0.0655,0.06563,0,0,0.06563,0.06563,0.0655,0.0655,0.06563,0.0655,0
2015-01-04 00:00:00,0.06727,0,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0,0,0.06727,0.06727,0.06727,0.06727,0.06727,0.06727,0
2015-01-04 01:00:00,0.06051,0,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0,0,0.06051,0.06051,0.06051,0.06051,0.06051,0.06051,0
2015-01-04 02:00:00,0.05061,0,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0,0,0.05061,0.05061,0.05061,0.05061,0.05061,0.05061,0
2015-01-04 03:00:00,0.05057,0,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0,0,0.05057,0.05057,0.05057,0.05057,0.05057,0.05057,0
2015-01-04 04:00:00,0.0506,0,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0,0,0.0506,0.0506,0.0506,0.0506,0.0506,0.0506,0
2015-01-04 05:00:00,0.051558143,0,0.05162,0.05162,0.05162,0.05162,0.05162,0.05162,0.05162,0.05162,0.05162,0.05162,0.05162,0,0,0.05162,0.05162,0.05065,0.05162,0.05162,0.05065,0
2015-01-04 06:00:00,0.05867,0,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0,0,0.05867,0.05867,0.05867,0.05867,0.05867,0.05867,0
2015-01-04 07:00:00,0.076390534,0,0.07468,0.07468,0.07468,0.12,0.12,0.07468,0.12,0.07468,0.07468,0.07468,0.07468,0,0,0.07468,0.07468,0.07468,0.07468,0.12,0.07468,0
2015-01-04 08:00:00,0.07471,0,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0,0,0.07471,0.07471,0.07471,0.07471,0.07471,0.07471,0
2015-01-04 09:00:00,0.099992235,0,0.09667,0.09667,0.09667,0.09667,0.09667,0.09667,0.09667,0.09667,0.09667,0.09667,0.09667,0,0,0.09667,0.09667,0.09627,0.09667,0.09667,0.15,0
2015-01-04 10:00:00,0.109070639,0,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0,0,0.10564,0.10564,0.16,0.10564,0.10564,0.16,0
2015-01-04 11:00:00,0.100057623,0,0.09666,0.09666,0.09666,0.09666,0.09666,0.09666,0.09666,0.09666,0.09666,0.09666,0.09666,0,0,0.09666,0.09666,0.0965,0.09666,0.09666,0.15,0
2015-01-04 12:00:00,0.100325549,0,0.09688,0.09688,0.09688,0.09688,0.09688,0.09688,0.09688,0.09688,0.09688,0.09688,0.09688,0,0,0.09688,0.09688,0.15,0.09688,0.09688,0.15,0
2015-01-04 13:00:00,0.08505,0,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0,0,0.08505,0.08505,0.07515,0.08505,0.08505,0.08505,0
2015-01-04 14:00:00,0.08505,0,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0,0,0.08505,0.08505,0.08505,0.08505,0.08505,0.08505,0
2015-01-04 15:00:00,0.093853224,0,0.09004,0.09004,0.09004,0.09004,0.09004,0.09004,0.09004,0.09004,0.09004,0.09004,0.09004,0,0,0.09004,0.09004,0.15,0.09004,0.09004,0.15,0
2015-01-04 16:00:00,0.101202732,0,0.09607,0.09607,0.09607,0.09607,0.09607,0.09607,0.09607,0.09605,0.09605,0.09607,0.09607,0,0,0.09605,0.09605,0.17555,0.09607,0.09607,0.17555,0
2015-01-04 17:00:00,0.173497023,0,0.1717,0.1717,0.1717,0.1717,0.1717,0.1717,0.1717,0.1709,0.1709,0.1717,0.1717,0,0,0.1709,0.1709,0.20463,0.1717,0.1717,0.20463,0
2015-01-04 18:00:00,0.173376851,0,0.1717,0.1717,0.1717,0.1717,0.1717,0.1717,0.1717,0.17052,0.17052,0.1717,0.1717,0,0,0.17052,0.17052,0.17147,0.1717,0.1717,0.20461,0
2015-01-04 19:00:00,0.144495029,0,0.1607,0.1607,0.1607,0.1611,0.1611,0.1607,0.1611,0.125,0.125,0.1607,0.1607,0,0,0.125,0.125,0.18588,0.1607,0.1611,0.18588,0
2015-01-04 20:00:00,0.136600614,0,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.11,0.11,0.1605,0.1605,0,0,0.11,0.11,0.18088,0.1605,0.1605,0.18088,0
2015-01-04 21:00:00,0.129263528,0,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.10367,0.10367,0.1545,0.1545,0,0,0.10367,0.10367,0.16,0.1545,0.1545,0.16,0
2015-01-04 22:00:00,0.090729179,0,0.0895,0.0895,0.0895,0.12,0.12,0.0895,0.12,0.0895,0.0895,0.0895,0.0895,0,0,0.0895,0.0895,0.08965,0.0895,0.12,0.08965,0
2015-01-04 23:00:00,0.06765,0,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0,0,0.06765,0.06765,0.06765,0.06765,0.06765,0.06765,0
2015-01-05 00:00:00,0.060593341,0,0.06066,0.06066,0.06066,0.06066,0.06066,0.06066,0.06066,0.06066,0.06066,0.06066,0.06066,0,0,0.06066,0.06066,0.05965,0.06066,0.06066,0.05965,0
2015-01-05 01:00:00,0.060585414,0,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0,0,0.06065,0.06065,0.05965,0.06065,0.06065,0.05965,0
2015-01-05 02:00:00,0.051633413,0,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0,0,0.0517,0.0517,0.05065,0.0517,0.0517,0.05065,0
2015-01-05 03:00:00,0.051587079,0,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0.05165,0,0,0.05165,0.05165,0.05065,0.05165,0.05165,0.05065,0
2015-01-05 04:00:00,0.051577708,0,0.05164,0.05164,0.05164,0.05164,0.05164,0.05164,0.05164,0.05164,0.05164,0.05164,0.05164,0,0,0.05164,0.05164,0.05065,0.05164,0.05164,0.05065,0
2015-01-05 05:00:00,0.051605908,0,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0.05167,0,0,0.05167,0.05167,0.05065,0.05167,0.05167,0.05065,0
2015-01-05 06:00:00,0.051623546,0,0.05169,0.05169,0.05169,0.05169,0.05169,0.05169,0.05169,0.05169,0.05169,0.05169,0.05169,0,0,0.05169,0.05169,0.05065,0.05169,0.05169,0.05065,0
2015-01-05 07:00:00,0.07962,0,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0,0,0.07962,0.07962,0.07962,0.07962,0.07962,0.07962,0
2015-01-05 08:00:00,0.094711312,0,0.09465,0.09465,0.09465,0.0961,0.0961,0.09465,0.0961,0.09465,0.09465,0.09465,0.09465,0,0,0.09465,0.09465,0.09465,0.09465,0.0961,0.09465,0
2015-01-05 09:00:00,0.105045924,0,0.105,0.105,0.105,0.1061,0.1061,0.105,0.1061,0.105,0.105,0.105,0.105,0,0,0.105,0.105,0.105,0.105,0.1061,0.105,0
2015-01-05 10:00:00,0.105025476,0,0.10498,0.10498,0.10498,0.1061,0.1061,0.10498,0.1061,0.10498,0.10498,0.10498,0.10498,0,0,0.10498,0.10498,0.10498,0.10498,0.1061,0.10498,0
2015-01-05 11:00:00,0.095227861,0,0.095,0.095,0.095,0.1006,0.1006,0.095,0.1006,0.095,0.095,0.095,0.095,0,0,0.095,0.095,0.095,0.095,0.1006,0.095,0
2015-01-05 12:00:00,0.080422131,0,0.07997,0.07997,0.07997,0.0906,0.0906,0.07997,0.0906,0.07997,0.07997,0.07997,0.07997,0,0,0.07997,0.07997,0.07997,0.07997,0.0906,0.07997,0
2015-01-05 13:00:00,0.071145776,0,0.07075,0.07075,0.07075,0.0801,0.0801,0.07075,0.0801,0.07075,0.07075,0.07075,0.07075,0,0,0.07075,0.07075,0.07075,0.07075,0.0801,0.07075,0
2015-01-05 14:00:00,0.070089693,0,0.06965,0.06965,0.06965,0.0801,0.0801,0.06965,0.0801,0.06965,0.06965,0.06965,0.06965,0,0,0.06965,0.06965,0.06965,0.06965,0.0801,0.06965,0
2015-01-05 15:00:00,0.07008071,0,0.06965,0.06965,0.06965,0.0801,0.0801,0.06965,0.0801,0.06965,0.06965,0.06965,0.06965,0,0,0.06965,0.06965,0.06965,0.06965,0.0801,0.06965,0
2015-01-05 16:00:00,0.09494233,0,0.09494,0.09494,0.09494,0.095,0.095,0.09494,0.095,0.09494,0.09494,0.09494,0.09494,0,0,0.09494,0.09494,0.09494,0.09494,0.095,0.09494,0
2015-01-05 17:00:00,0.13190909,0,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12988,0.12988,0.13,0.13,0,0,0.12988,0.12988,0.141,0.13,0.13,0.15763,0
2015-01-05 18:00:00,0.145894705,0,0.15018,0.15018,0.15018,0.1506,0.1506,0.15018,0.1506,0.13993,0.13993,0.15018,0.15018,0,0,0.13993,0.13993,0.1455,0.15018,0.1506,0.16065,0
2015-01-05 19:00:00,0.136005356,0,0.15018,0.15018,0.15018,0.15018,0.15018,0.15018,0.15018,0.11965,0.11965,0.15018,0.15018,0,0,0.11965,0.11965,0.1365,0.15018,0.15018,0.16065,0
2015-01-05 20:00:00,0.10412549,0,0.09994,0.09994,0.09994,0.1011,0.1011,0.09994,0.1011,0.09989,0.09989,0.09994,0.09994,0,0,0.09989,0.09989,0.10027,0.09994,0.1011,0.15588,0
2015-01-05 21:00:00,0.089704369,0,0.08962,0.08962,0.08962,0.0911,0.0911,0.08962,0.0911,0.08962,0.08962,0.08962,0.08962,0,0,0.08962,0.08962,0.08994,0.08962,0.0911,0.08994,0
2015-01-05 22:00:00,0.060677381,0,0.06065,0.06065,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06065,0.06068,0,0,0.06068,0.06068,0.06027,0.06065,0.06068,0.06065,0
2015-01-05 23:00:00,0.060639282,0,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0.06065,0,0,0.06065,0.06065,0.0605,0.06065,0.06065,0.0605,0
2015-01-06 00:00:00,0.061618545,0,0.06162,0.06162,0.06162,0.06162,0.06162,0.06162,0.06162,0.06162,0.06162,0.06162,0.06162,0,0,0.06162,0.06162,0.0616,0.06162,0.06162,0.0616,0
2015-01-06 01:00:00,0.05265,0,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0,0,0.05265,0.05265,0.05265,0.05265,0.05265,0.05265,0
2015-01-06 02:00:00,0.05116,0,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0,0,0.05116,0.05116,0.05116,0.05116,0.05116,0.05116,0
2015-01-06 03:00:00,0.05114,0,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0,0,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0
2015-01-06 04:00:00,0.051137199,0,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0,0,0.05114,0.05114,0.0511,0.05114,0.05114,0.0511,0
2015-01-06 05:00:00,0.05114,0,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0,0,0.05114,0.05114,0.05114,0.05114,0.05114,0.05114,0
