,PUN,AUST,BRNN,BSP,CNOR,COAC,CORS,CSUD,FOGN,FRAN,GREC,MALT,NORD,PRGP,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA
2015-01-01 00:00:00,0.05041211,0.04962,0.04962,0.04962,0.04962,0.04962,0.04962,0.04962,0.04962,0.04962,0.04962,0.06017,0.04962,0.06017,0.04962,0.04962,0.06017,0.04962,0.04962,0.04962,0.04962,0.04962
2015-01-01 01:00:00,0.04476435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.06017,0.0435,0.06017,0.0435,0.0435,0.06017,0.0435,0.0435,0.0435,0.0435,0.0435
2015-01-01 02:00:00,0.04001613,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.05739,0.03863,0.05739,0.03863,0.03863,0.05739,0.03863,0.03863,0.03863,0.03863,0.03863
2015-01-01 03:00:00,0.03792076,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.05293,0.0368,0.05293,0.0368,0.0368,0.05293,0.0368,0.0368,0.0368,0.0368,0.0368
2015-01-01 04:00:00,0.03577287,0.0345,0.0345,0.0345,0.0345,0.0345,0.0345,0.0345,0.0345,0.0345,0.0345,0.05293,0.0345,0.05293,0.0345,0.0345,0.05293,0.0345,0.0345,0.0345,0.0345,0.0345
2015-01-01 05:00:00,0.03340669,0.0321,0.0321,0.0321,0.0321,0.0321,0.0321,0.0321,0.0321,0.0321,0.0321,0.05155,0.0321,0.05155,0.0321,0.0321,0.05155,0.0321,0.0321,0.0321,0.0321,0.0321
2015-01-01 06:00:00,0.03712273,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.05293,0.036,0.05293,0.036,0.036,0.05293,0.036,0.036,0.036,0.036,0.036
2015-01-01 07:00:00,0.03887603,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.058,0.03754,0.058,0.03754,0.03754,0.058,0.03754,0.03754,0.03754,0.03754,0.03754
2015-01-01 08:00:00,0.03915419,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.06017,0.03754,0.06017,0.03754,0.03754,0.06017,0.03754,0.03754,0.03754,0.03754,0.03754
2015-01-01 09:00:00,0.0378133,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.06017,0.03595,0.06017,0.03595,0.03595,0.06017,0.03595,0.03595,0.03595,0.03595,0.03595
2015-01-01 10:00:00,0.03944993,0.03763,0.03763,0.03763,0.03763,0.03763,0.03763,0.03763,0.03763,0.03763,0.03763,0.06017,0.03763,0.06017,0.03763,0.03763,0.06017,0.03763,0.03763,0.03763,0.03763,0.03763
2015-01-01 11:00:00,0.03873427,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.06017,0.0368,0.06017,0.0368,0.0368,0.06017,0.0368,0.0368,0.0368,0.0368,0.0368
2015-01-01 12:00:00,0.03941794,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.03754,0.06017,0.03754,0.06017,0.03754,0.03754,0.06017,0.03754,0.03754,0.03754,0.03754,0.03754
2015-01-01 13:00:00,0.03663176,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.06017,0.0346,0.06017,0.0346,0.0346,0.06017,0.0346,0.0346,0.0346,0.0346,0.0346
2015-01-01 14:00:00,0.03757307,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.03595,0.05806,0.03595,0.05806,0.03595,0.03595,0.05806,0.03595,0.03595,0.03595,0.03595,0.03595
2015-01-01 15:00:00,0.04255989,0.04118,0.04118,0.04118,0.04118,0.04118,0.04118,0.04118,0.04118,0.04118,0.04118,0.06017,0.04118,0.06017,0.04118,0.04118,0.06017,0.04118,0.04118,0.04118,0.04118,0.04118
2015-01-01 16:00:00,0.0476312,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.06032,0.04665,0.06032,0.04665,0.04665,0.06032,0.04665,0.04665,0.04665,0.04665,0.04665
2015-01-01 17:00:00,0.05813406,0.05796,0.05796,0.05796,0.05796,0.05796,0.05796,0.05796,0.05796,0.05796,0.05796,0.06032,0.05796,0.06032,0.05796,0.05796,0.06032,0.05796,0.05796,0.05796,0.05796,0.05796
2015-01-01 18:00:00,0.06129123,0.06131,0.06131,0.06131,0.06131,0.06131,0.06131,0.06131,0.06131,0.06131,0.06131,0.06105,0.06131,0.06105,0.06131,0.06131,0.06105,0.06131,0.06131,0.06131,0.06131,0.06131
2015-01-01 19:00:00,0.06007768,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06105,0.06,0.06105,0.06,0.06,0.06105,0.06,0.06,0.06,0.06,0.06
2015-01-01 20:00:00,0.05731141,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.06105,0.057,0.06105,0.057,0.057,0.06105,0.057,0.057,0.057,0.057,0.057
2015-01-01 21:00:00,0.05540929,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.06032,0.055,0.06032,0.055,0.055,0.06032,0.055,0.055,0.055,0.055,0.055
2015-01-01 22:00:00,0.04781266,0.04676,0.04676,0.04676,0.04676,0.04676,0.04676,0.04676,0.04676,0.04676,0.04676,0.06032,0.04676,0.06032,0.04676,0.04676,0.06032,0.04676,0.04676,0.04676,0.04676,0.04676
2015-01-01 23:00:00,0.04454014,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.06017,0.04321,0.06017,0.04321,0.04321,0.06017,0.04321,0.04321,0.04321,0.04321,0.04321
2015-01-02 00:00:00,0.0403758,0.03952,0.03952,0.03952,0.03952,0.03952,0.03952,0.03952,0.03952,0.03952,0.03952,0.05155,0.03952,0.05155,0.03952,0.03952,0.05155,0.03952,0.03952,0.03952,0.03952,0.03952
2015-01-02 01:00:00,0.03735059,0.03629,0.03629,0.03629,0.03629,0.03629,0.03629,0.03629,0.03629,0.03629,0.03629,0.0515,0.03629,0.0515,0.03629,0.03629,0.0515,0.03629,0.03629,0.03629,0.03629,0.03629
2015-01-02 02:00:00,0.03686367,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.05044,0.03589,0.05044,0.03589,0.03589,0.05044,0.03589,0.03589,0.03589,0.03589,0.03589
2015-01-02 03:00:00,0.03617133,0.03522,0.03522,0.03522,0.03522,0.03522,0.03522,0.03522,0.03522,0.03522,0.03522,0.05044,0.03522,0.05044,0.03522,0.03522,0.05044,0.03522,0.03522,0.03522,0.03522,0.03522
2015-01-02 04:00:00,0.03611514,0.03515,0.03515,0.03515,0.03515,0.03515,0.03515,0.03515,0.03515,0.03515,0.03515,0.05044,0.03515,0.05044,0.03515,0.03515,0.05044,0.03515,0.03515,0.03515,0.03515,0.03515
2015-01-02 05:00:00,0.03680651,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.03589,0.05044,0.03589,0.05044,0.03589,0.03589,0.05044,0.03589,0.03589,0.03589,0.03589,0.03589
2015-01-02 06:00:00,0.03954608,0.03872,0.03872,0.03872,0.03872,0.03872,0.03872,0.03872,0.03872,0.03872,0.03872,0.0515,0.03872,0.0515,0.03872,0.03872,0.0515,0.03872,0.03872,0.03872,0.03872,0.03872
2015-01-02 07:00:00,0.04634,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067,0.05293,0.04588067,0.05293,0.04588067,0.04588067,0.05293,0.04588067,0.04588067,0.04588067,0.04588067,0.04588067
2015-01-02 08:00:00,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451,0.05451
2015-01-02 09:00:00,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
2015-01-02 10:00:00,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461,0.05461
2015-01-02 11:00:00,0.0486772,0.04848,0.04848,0.04848,0.04848,0.04848,0.04848,0.04848,0.04848,0.04848,0.04848,0.0515,0.04848,0.0515,0.04848,0.04848,0.0515,0.04848,0.04848,0.04848,0.04848,0.04848
2015-01-02 12:00:00,0.04543916,0.04501,0.04501,0.04501,0.04501,0.04501,0.04501,0.04501,0.04501,0.04501,0.04501,0.0515,0.04501,0.0515,0.04501,0.04501,0.0515,0.04501,0.04501,0.04501,0.04501,0.04501
2015-01-02 13:00:00,0.0423025,0.04164,0.04164,0.04164,0.04164,0.04164,0.04164,0.04164,0.04164,0.04164,0.04164,0.0515,0.04164,0.0515,0.04164,0.04164,0.0515,0.04164,0.04164,0.04164,0.04164,0.04164
2015-01-02 14:00:00,0.04425858,0.04372,0.04372,0.04372,0.04372,0.04372,0.04372,0.04372,0.04372,0.04372,0.04372,0.05155,0.04372,0.05155,0.04372,0.04372,0.05155,0.04372,0.04372,0.04372,0.04372,0.04372
2015-01-02 15:00:00,0.04912922,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.05155,0.04895,0.05155,0.04895,0.04895,0.05155,0.04895,0.04895,0.04895,0.04895,0.04895
2015-01-02 16:00:00,0.05329825,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05739,0.05299,0.05739,0.05299,0.05299,0.05739,0.05299,0.05299,0.05299,0.05299,0.05299
2015-01-02 17:00:00,0.06094261,0.06099,0.06099,0.06099,0.06099,0.06099,0.06099,0.06099,0.06099,0.06099,0.06099,0.06032,0.06099,0.06032,0.06099,0.06099,0.06032,0.06099,0.06099,0.06099,0.06099,0.06099
2015-01-02 18:00:00,0.05997,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454,0.06017,0.05995454,0.06017,0.05995454,0.05995454,0.06017,0.05995454,0.05995454,0.05995454,0.05995454,0.05995454
2015-01-02 19:00:00,0.05539996,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.06032,0.055,0.06032,0.055,0.055,0.06032,0.055,0.055,0.055,0.055,0.055
2015-01-02 20:00:00,0.051,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618,0.06017,0.05023618,0.06017,0.05023618,0.05023618,0.06017,0.05023618,0.05023618,0.05023618,0.05023618,0.05023618
2015-01-02 21:00:00,0.04453258,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.04321,0.06017,0.04321,0.06017,0.04321,0.04321,0.06017,0.04321,0.04321,0.04321,0.04321,0.04321
2015-01-02 22:00:00,0.04154144,0.04023,0.04023,0.04023,0.04023,0.04023,0.04023,0.04023,0.04023,0.04023,0.04023,0.05739,0.04023,0.05739,0.04023,0.04023,0.05739,0.04023,0.04023,0.04023,0.04023,0.04023
2015-01-02 23:00:00,0.03963782,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.03865,0.05155,0.03865,0.05155,0.03865,0.03865,0.05155,0.03865,0.03865,0.03865,0.03865,0.03865
2015-01-03 00:00:00,0.03758683,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.05155,0.03648,0.05155,0.03648,0.03648,0.05155,0.03648,0.03648,0.03648,0.03648,0.03648
2015-01-03 01:00:00,0.03054836,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.05,0.02903,0.05,0.02903,0.02903,0.05,0.02903,0.02903,0.02903,0.02903,0.02903
2015-01-03 02:00:00,0.02739186,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.03953,0.0265,0.03953,0.0265,0.0265,0.03953,0.0265,0.0265,0.0265,0.0265,0.0265
2015-01-03 03:00:00,0.02341361,0.02232,0.02232,0.02232,0.02232,0.02232,0.02232,0.02232,0.02232,0.02232,0.02232,0.03953,0.02232,0.03953,0.02232,0.02232,0.03953,0.02232,0.02232,0.02232,0.02232,0.02232
2015-01-03 04:00:00,0.01845804,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.03953,0.017,0.03953,0.017,0.017,0.03953,0.017,0.017,0.017,0.017,0.017
2015-01-03 05:00:00,0.02102026,0.01999,0.01999,0.01999,0.01999,0.01999,0.01999,0.01999,0.01999,0.01999,0.01999,0.03599,0.01999,0.03599,0.01999,0.01999,0.03599,0.01999,0.01999,0.01999,0.01999,0.01999
2015-01-03 06:00:00,0.02537781,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.03689,0.02456,0.03689,0.02456,0.02456,0.03689,0.02456,0.02456,0.02456,0.02456,0.02456
2015-01-03 07:00:00,0.03147706,0.0309,0.0309,0.0309,0.0309,0.0309,0.0309,0.0309,0.0309,0.0309,0.0309,0.03953,0.0309,0.03953,0.0309,0.0309,0.03953,0.0309,0.0309,0.0309,0.0309,0.0309
2015-01-03 08:00:00,0.03473899,0.03346,0.03346,0.03346,0.03346,0.03346,0.03346,0.03346,0.03346,0.03346,0.03346,0.0515,0.03346,0.0515,0.03346,0.03346,0.0515,0.03346,0.03346,0.03346,0.03346,0.03346
2015-01-03 09:00:00,0.03713394,0.03601,0.03601,0.03601,0.03601,0.03601,0.03601,0.03601,0.03601,0.03601,0.03601,0.0515,0.03601,0.0515,0.03601,0.03601,0.0515,0.03601,0.03601,0.03601,0.03601,0.03601
2015-01-03 10:00:00,0.03785379,0.03677,0.03677,0.03677,0.03677,0.03677,0.03677,0.03677,0.03677,0.03677,0.03677,0.0515,0.03677,0.0515,0.03677,0.03677,0.0515,0.03677,0.03677,0.03677,0.03677,0.03677
2015-01-03 11:00:00,0.03532078,0.03607,0.033,0.03607,0.03589,0.033,0.03589,0.033,0.033,0.03607,0.033,0.03953,0.03607,0.03953,0.033,0.033,0.03953,0.03607,0.033,0.03607,0.03607,0.03607
2015-01-03 12:00:00,0.03520316,0.03589,0.033,0.03589,0.03589,0.033,0.03589,0.033,0.033,0.03589,0.033,0.03953,0.03589,0.03953,0.033,0.033,0.03953,0.03589,0.033,0.03589,0.03589,0.03589
2015-01-03 13:00:00,0.02968825,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.03799,0.02903,0.03799,0.02903,0.02903,0.03799,0.02903,0.02903,0.02903,0.02903,0.02903
2015-01-03 14:00:00,0.03077487,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.03953,0.0301,0.03953,0.0301,0.0301,0.03953,0.0301,0.0301,0.0301,0.0301,0.0301
2015-01-03 15:00:00,0.03773409,0.03748,0.03748,0.03748,0.03748,0.03748,0.03748,0.03748,0.03748,0.03748,0.03748,0.04099,0.03748,0.04099,0.03748,0.03748,0.04099,0.03748,0.03748,0.03748,0.03748,0.03748
2015-01-03 16:00:00,0.04089062,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.05044,0.04014,0.05044,0.04014,0.04014,0.05044,0.04014,0.04014,0.04014,0.04014,0.04014
2015-01-03 17:00:00,0.04975278,0.04961,0.04961,0.04961,0.04961,0.04961,0.04961,0.04961,0.04961,0.04961,0.04961,0.05155,0.04961,0.05155,0.04961,0.04961,0.05155,0.04961,0.04961,0.04961,0.04961,0.04961
2015-01-03 18:00:00,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551,0.0551
2015-01-03 19:00:00,0.05303249,0.05268,0.05268,0.05268,0.05268,0.05268,0.05268,0.05268,0.05268,0.05268,0.05268,0.05739,0.05268,0.05739,0.05268,0.05268,0.05739,0.05268,0.05268,0.05268,0.05268,0.05268
2015-01-03 20:00:00,0.05122911,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.05399,0.051,0.05399,0.051,0.051,0.05399,0.051,0.051,0.051,0.051,0.051
2015-01-03 21:00:00,0.047147,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.05293,0.04667,0.05293,0.04667,0.04667,0.05293,0.04667,0.04667,0.04667,0.04667,0.04667
2015-01-03 22:00:00,0.04101309,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.04014,0.05155,0.04014,0.05155,0.04014,0.04014,0.05155,0.04014,0.04014,0.04014,0.04014,0.04014
2015-01-03 23:00:00,0.03873832,0.03778,0.03778,0.03778,0.03778,0.03778,0.03778,0.03778,0.03778,0.03778,0.03778,0.05044,0.03778,0.05044,0.03778,0.03778,0.05044,0.03778,0.03778,0.03778,0.03778,0.03778
2015-01-04 00:00:00,0.03616297,0.03497,0.03497,0.03497,0.03497,0.03497,0.03497,0.03497,0.03497,0.03497,0.03497,0.05101,0.03497,0.05101,0.03497,0.03497,0.05101,0.03497,0.03497,0.03497,0.03497,0.03497
2015-01-04 01:00:00,0.02836846,0.02751,0.02751,0.02751,0.02751,0.02751,0.02751,0.02751,0.02751,0.02751,0.02751,0.03932,0.02751,0.03932,0.02751,0.02751,0.03932,0.02751,0.02751,0.02751,0.02751,0.02751
2015-01-04 02:00:00,0.02559082,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.02456,0.03932,0.02456,0.03932,0.02456,0.02456,0.03932,0.02456,0.02456,0.02456,0.02456,0.02456
2015-01-04 03:00:00,0.02579715,0.02486,0.02486,0.02486,0.02486,0.02486,0.02486,0.02486,0.02486,0.02486,0.02486,0.03932,0.02486,0.03932,0.02486,0.02486,0.03932,0.02486,0.02486,0.02486,0.02486,0.02486
2015-01-04 04:00:00,0.02357,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359,0.035,0.02278359,0.035,0.02278359,0.02278359,0.035,0.02278359,0.02278359,0.02278359,0.02278359,0.02278359
2015-01-04 05:00:00,0.0296769,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.03932,0.02903,0.03932,0.02903,0.02903,0.03932,0.02903,0.02903,0.02903,0.02903,0.02903
2015-01-04 06:00:00,0.03867222,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03863,0.03932,0.03863,0.03932,0.03863,0.03863,0.03932,0.03863,0.03863,0.03863,0.03863,0.03863
2015-01-04 07:00:00,0.04777715,0.04748,0.04748,0.04748,0.04748,0.04748,0.04748,0.04748,0.04748,0.04748,0.04748,0.05247,0.04748,0.05247,0.04748,0.04748,0.05247,0.04748,0.04748,0.04748,0.04748,0.04748
2015-01-04 08:00:00,0.05394298,0.05489,0.04723,0.05489,0.05489,0.05489,0.05489,0.05489,0.04723,0.05489,0.04723,0.05333,0.05489,0.05333,0.04723,0.05489,0.05333,0.05489,0.04723,0.05489,0.05489,0.05489
2015-01-04 09:00:00,0.05366659,0.05489,0.045,0.05489,0.05489,0.05489,0.05489,0.05489,0.045,0.05489,0.045,0.05247,0.05489,0.05247,0.045,0.05489,0.05247,0.05489,0.045,0.05489,0.05489,0.05489
2015-01-04 10:00:00,0.05311727,0.05446,0.04323,0.05446,0.05446,0.05446,0.05446,0.05446,0.04323,0.05446,0.04323,0.05247,0.05446,0.05247,0.04323,0.05446,0.05247,0.05446,0.04323,0.05446,0.05446,0.05446
2015-01-04 11:00:00,0.04761219,0.048,0.04276,0.048,0.048,0.048,0.048,0.048,0.04276,0.048,0.04276,0.05101,0.048,0.05101,0.04276,0.048,0.05101,0.048,0.04276,0.048,0.048,0.048
2015-01-04 12:00:00,0.04453,0.04456332,0.04076,0.04456332,0.04456332,0.04456332,0.04456332,0.04456332,0.04076,0.04456332,0.04076,0.05101,0.04456332,0.05101,0.04076,0.04456332,0.05101,0.04456332,0.04076,0.04456332,0.04456332,0.04456332
2015-01-04 13:00:00,0.04261594,0.04275,0.04076,0.04275,0.04126,0.04126,0.04126,0.04126,0.04076,0.04275,0.04076,0.05101,0.04275,0.05101,0.04076,0.04126,0.05101,0.04275,0.04076,0.04275,0.04275,0.04275
2015-01-04 14:00:00,0.04533998,0.04605,0.03948,0.04605,0.045,0.045,0.045,0.045,0.03948,0.04605,0.03948,0.05101,0.04605,0.05101,0.03948,0.045,0.05101,0.04605,0.03948,0.04605,0.04605,0.04605
2015-01-04 15:00:00,0.05114267,0.05251,0.04014,0.05251,0.05251,0.05251,0.05251,0.05251,0.04014,0.05251,0.04014,0.05247,0.05251,0.05247,0.04014,0.05251,0.05247,0.05251,0.04014,0.05251,0.05251,0.05251
2015-01-04 16:00:00,0.05192628,0.05335,0.04148,0.05335,0.05335,0.05335,0.05335,0.05335,0.04148,0.05335,0.04148,0.05247,0.05335,0.05247,0.04148,0.05335,0.05247,0.05335,0.04148,0.05335,0.05335,0.05335
2015-01-04 17:00:00,0.05791666,0.06,0.045,0.06,0.06,0.06,0.06,0.06,0.045,0.06,0.045,0.05511,0.06,0.05511,0.045,0.06,0.05511,0.06,0.045,0.06,0.06,0.06
2015-01-04 18:00:00,0.05671,0.05846102,0.04561,0.05846102,0.05846102,0.05846102,0.05846102,0.05846102,0.04561,0.05846102,0.04561,0.05511,0.05846102,0.05511,0.04561,0.05846102,0.05511,0.05846102,0.04561,0.05846102,0.05846102,0.05846102
2015-01-04 19:00:00,0.05422328,0.05551,0.045,0.05551,0.05551,0.05551,0.05551,0.05551,0.045,0.05551,0.045,0.05511,0.05551,0.05511,0.045,0.05551,0.05511,0.05551,0.045,0.05551,0.05551,0.05551
2015-01-04 20:00:00,0.05221413,0.053,0.04523,0.053,0.053,0.053,0.053,0.053,0.04523,0.053,0.04523,0.05511,0.053,0.05511,0.04523,0.053,0.05511,0.053,0.04523,0.053,0.053,0.053
2015-01-04 21:00:00,0.04758833,0.04779,0.04215,0.04779,0.04779,0.04779,0.04779,0.04779,0.04215,0.04779,0.04215,0.05405,0.04779,0.05405,0.04215,0.04779,0.05405,0.04779,0.04215,0.04779,0.04779,0.04779
2015-01-04 22:00:00,0.04316146,0.04275,0.04014,0.04275,0.04275,0.04275,0.04275,0.04275,0.04014,0.04275,0.04014,0.05247,0.04275,0.05247,0.04014,0.04275,0.05247,0.04275,0.04014,0.04275,0.04275,0.04275
2015-01-04 23:00:00,0.03952355,0.03868,0.03816,0.03868,0.03868,0.03868,0.03868,0.03868,0.03816,0.03868,0.03816,0.05101,0.03868,0.05101,0.03816,0.03868,0.05101,0.03868,0.03816,0.03868,0.03868,0.03868
2015-01-05 00:00:00,0.03203585,0.03181,0.03181,0.03181,0.03181,0.03181,0.03181,0.03181,0.03181,0.03181,0.03181,0.035,0.03181,0.035,0.03181,0.03181,0.035,0.03181,0.03181,0.03181,0.03181,0.03181
2015-01-05 01:00:00,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696,0.02441696
2015-01-05 02:00:00,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125,0.02234125
2015-01-05 03:00:00,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215
2015-01-05 04:00:00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2015-01-05 05:00:00,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903,0.02903
2015-01-05 06:00:00,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926,0.03926
2015-01-05 07:00:00,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299,0.05299
2015-01-05 08:00:00,0.05444634,0.05485,0.05247,0.05485,0.05485,0.05485,0.05485,0.05485,0.05247,0.05485,0.05247,0.05247,0.05485,0.05247,0.05247,0.05485,0.05247,0.05485,0.05247,0.05485,0.05485,0.05485
2015-01-05 09:00:00,0.05457396,0.055,0.05247,0.055,0.055,0.055,0.055,0.055,0.05247,0.055,0.05247,0.05247,0.055,0.05247,0.05247,0.055,0.05247,0.055,0.05247,0.055,0.055,0.055
2015-01-05 10:00:00,0.05346749,0.05489,0.04357,0.05489,0.05489,0.05489,0.05489,0.05489,0.04357,0.05489,0.04357,0.05101,0.05489,0.05101,0.04357,0.05489,0.05101,0.05489,0.04357,0.05489,0.05489,0.05489
2015-01-05 11:00:00,0.052,0.05386186,0.04237,0.05386186,0.05386186,0.05386186,0.05386186,0.05386186,0.04237,0.05386186,0.04237,0.04237,0.05386186,0.04237,0.04237,0.05386186,0.04237,0.05386186,0.04237,0.05386186,0.05386186,0.05386186
2015-01-05 12:00:00,0.04673198,0.0482,0.03948,0.0482,0.0482,0.0482,0.0482,0.0482,0.03948,0.0482,0.03948,0.03948,0.0482,0.03948,0.03948,0.0482,0.03948,0.0482,0.03948,0.0482,0.0482,0.0482
2015-01-05 13:00:00,0.04401384,0.04665,0.03948,0.04665,0.04164,0.04164,0.04164,0.04164,0.03948,0.04665,0.03948,0.03948,0.04665,0.03948,0.03948,0.04164,0.03948,0.04665,0.03948,0.04665,0.04665,0.04665
2015-01-05 14:00:00,0.04577941,0.048,0.03879,0.048,0.0455,0.0455,0.0455,0.0455,0.03879,0.048,0.03879,0.03879,0.048,0.03879,0.03879,0.0455,0.03879,0.048,0.03879,0.048,0.048,0.048
2015-01-05 15:00:00,0.05068032,0.052,0.04014,0.052,0.052,0.052,0.052,0.052,0.04014,0.052,0.04014,0.05101,0.052,0.05101,0.04014,0.052,0.05101,0.052,0.04014,0.052,0.052,0.052
2015-01-05 16:00:00,0.05471494,0.05665,0.04148,0.05665,0.05665,0.05665,0.05665,0.05665,0.04148,0.05665,0.04148,0.05247,0.05665,0.05247,0.04148,0.05665,0.05247,0.05665,0.04148,0.05665,0.05665,0.05665
