monetary,emissions,indipendence,PM_emissions,monetary.w,emissions.w,indipendence.w,PM_emissions.w,pv_planned_ground,pv_planned_roof,wind_planned_onshore,wind_planned_offshore,P2Heat_planned,supply_heat_solid,supply_heat_oil,supply_heat_gpl,battery,supply_grid_power.p,pv_existing.p,pv_planned_ground.p,pv_planned_roof.p,wind_existing.p,wind_planned_onshore.p,wind_planned_offshore.p,P2Heat_existing.p,P2Heat_planned.p,supply_heat_solid.p,supply_heat_oil.p,supply_heat_gpl.p,battery.p,runtime,provenance
110282637.53,165328403.0,16876248.0,62332836.0,1,0.1526028888747875,14.01004266031047,0.0129014987547185,48968.0,185236.6,100000.0,59055.446,4074.1046,56000.0,38000.0,40000.0,172745.82,322019453.6396715,68717900.0,67177152.87800002,253866525.1848005,312867643.000001,339711789.639,148581315.57853854,172671729.24669015,18226533.48350917,27153237.908070013,86042511.77728012,225703256.9901044,34768516.78877805,00:08:57,sets_SA_20231108_0857
118668668.9,92655624.9,17880669.0,197889234.401,1,0.7791861153873385,8.86876164012371,0.0085525693179158,48968.0,185236.6,100000.0,44102.336,23762.887,56000.0,11754.853,40000.0,149251.7,340242400.6543272,68717900.0,67182075.07300001,253913208.20020056,312867643.000001,339716711.834,110972072.43471631,130634644.89999898,137810426.11282626,244806943.4906496,385296.0830000001,16159960.33961,30840159.592206616,00:06:14,sets_SA_20231108_0857
121445939.95600002,95614539.026,19275514.0,38662956.492,1,1.4220966892217026,8.197089008412243,0.2078276896809049,48968.0,185236.6,100000.0,92339.287,56617.978,56000.0,0.0,18899.762,176452.73,367653319.2919835,68717900.0,67183495.45100002,253856428.1268005,312867643.000001,339715309.859,232307171.80129272,68013266.80642016,413351510.5284763,48334815.66946997,0.0,97675.937,29480851.22900301,00:05:23,sets_SA_20231108_0857
112128837.27,159507072.0,16850598.0,55629706.0,1,0.2092531406972335,13.560055965426592,0.1004924608605519,48968.0,185236.6,100000.0,64436.474,13995.589,47397.474,38000.0,40000.0,170000.0,321797756.76342344,68717900.0,67179633.24900001,253873762.2068005,312867643.000001,339714270.01,162123892.8797467,150988170.15334994,66789797.18255514,22366350.53527996,80530642.03520013,209122311.4265597,34214938.515384,00:07:15,sets_SA_20231108_0857
123142406.35500002,129625366.0,17412088.0,21154699.7397,1,0.4017052365317775,19.040578553433846,0.9916180565995256,48968.0,185236.6,100000.0,100000.0,49301.73,4216.0104,38000.0,40000.0,200000.0,335971866.3013992,68717900.0,67183952.71700002,253851361.52670053,312867643.000001,339715767.124,251577872.52922067,61189751.04919003,305861386.56393546,7315.35464,35055068.55464997,127683749.28034,34511081.20507899,00:06:00,sets_SA_20231108_0857
123084737.81,110342189.3,18672623.0,8522189.3,1,1.0595762461505225,21.890994059953613,0.9454007216431456,48968.0,185236.6,100000.0,100000.0,63391.117,0.0,38000.0,40000.0,200000.0,359302804.13645,68717900.0,67183072.13000001,253846958.5829005,312867643.000001,339714886.538,251575230.7647609,47107788.5462699,416890196.60544,0.0,9082805.563770004,56716477.61595999,33634477.187879786,00:05:53,sets_SA_20231108_0857
97931466.64000002,103648316.489,20969201.0,69532440.174,1,1.0323632656953865,3.2144526677332337,0.0625531007270622,48968.0,185236.6,100000.0,14148.627,41655.891,56000.0,0.0,33861.849,113143.99,398271328.1928984,68717900.0,67177541.16300002,253939996.83080056,312867643.000001,339716244.989,35608546.87799006,101054357.58419728,341463385.4498654,86892533.09984016,0.0,386992.35504,23914953.441674963,00:06:05,sets_SA_20231108_0857
120930502.43,113979817.2,18613387.0,10018205.7,1,0.0,15.712678645073582,1.7389586006732989,48968.0,185236.6,100000.0,99536.086,53517.74,0.0,38000.0,40000.0,187000.0,361587966.4088456,68377600.0,66966286.33600002,253320682.77780065,312230625.8000011,339381115.0,250244374.52062213,71772088.39746025,380820609.5631899,0.0,13984142.33768999,63220428.9355801,34394079.744647,00:06:06,sets_SA_20231108_0857
106596431.78000002,109750579.81,20335310.0,4460770.93,1,0.5995253461649125,9.468831131026835,0.4460486993922656,48968.0,185236.6,100000.0,56206.08,56353.695,0.0,35164.045,40000.0,144579.05,388249629.7807207,68717900.0,67183511.96900001,253891192.19180053,312867643.000001,339715326.376,141419778.72487932,79863932.57341012,415386867.08195233,0.0,2362285.8235899988,32184183.155250017,29807094.14763202,00:05:57,sets_SA_20231108_0857
62698264.150000006,160901230.68,31367624.0,3933269.708,1,0.1386352190747966,0.0,0.2848963246679747,0.0,0.0,100000.0,0.0,41457.023,12060.717,38000.0,40000.0,0.0,589317748.2001997,68717900.0,0.0,0.0,312867643.000001,339950125.488,0.0,152739937.12550044,346809715.8700094,46124.9242,1474211.4690499993,28727277.10815998,0.0,00:06:19,sets_SA_20231108_0857
