monetary,emissions,indipendence,PM_emissions,monetary.w,emissions.w,indipendence.w,PM_emissions.w,pv_planned_ground,pv_planned_roof,wind_planned_onshore,wind_planned_offshore,P2Heat_planned,supply_heat_solid,supply_heat_oil,supply_heat_gpl,battery,supply_grid_power.p,pv_existing.p,pv_planned_ground.p,pv_planned_roof.p,wind_existing.p,wind_planned_onshore.p,wind_planned_offshore.p,P2Heat_existing.p,P2Heat_planned.p,supply_heat_solid.p,supply_heat_oil.p,supply_heat_gpl.p,battery.p,runtime,provenance
114795089.59,144600062.3,24820541.0,94471921.9,1,0.2574229788774308,8.332907525809812,0.0475609430816948,48968.0,185236.6,100000.0,100000.0,15391.833,50084.809,38000.0,40000.0,141420.86,343322044.80171466,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,151464081.14094985,77916753.69423705,83059198.28218038,12847458.022539986,204509778.2708617,39830705.07928498,00:06:23,sets_SA_20231108_0857
118863458.93,117877152.6,27507178.0,20966293.56,1,1.8351123033207664,19.8025898521532,0.714912635422222,48968.0,185236.6,100000.0,100000.0,67799.452,30273.567,38000.0,40000.0,200000.0,383334747.3957951,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,39152573.726239964,404629190.8470588,14696589.036559956,5825045.143440001,65493870.51903998,41653209.582657,00:06:05,sets_SA_20231108_0857
116138773.812,104929186.163,30572613.0,2763986.328,1,2.9781489354403674,0.8955587130361475,0.4536583686627974,48968.0,185236.6,100000.0,100000.0,71609.507,37423.202,0.0,22485.031,160956.79,403445330.0267968,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.4781609,56050329.67319993,470179484.66802496,3435262.307140002,0.0,132193.14459999997,28974980.701434977,00:05:47,sets_SA_20231108_0857
119051443.26000002,104712061.37,30126169.0,1172503.93,1,2.602549381606585,4.799426431566146,0.7484408465186047,48968.0,185236.6,100000.0,100000.0,78294.51,13223.23,0.0,40000.0,200000.0,402110384.5148766,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,252058247.49920103,41835830.98496002,485952612.7679965,1362187.5324999986,0.0,646638.7441000002,34238309.574155,00:05:51,sets_SA_20231108_0857
108291800.82000002,133569432.8,27664077.0,16678195.651,1,0.0085630551530556,6.5038233386462245,0.9293465999874098,48968.0,185236.6,100000.0,91922.818,41534.666,11983.074,38000.0,40000.0,117647.06,385725432.619867,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,231699044.58090305,100605188.15591972,301124177.8655661,45659.0684,28364104.2366708,99658139.33865058,37572179.190885,00:06:22,sets_SA_20231108_0857
116754490.93300004,104700008.671,30052268.0,6981217.643999999,1,2.201108973200606,4.269497032629936,0.3543819001477343,48968.0,185236.6,100000.0,100000.0,67770.755,40614.916,0.0,23132.069,178883.62,402554990.5325663,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,252058247.49920103,61463539.66876992,459484671.96399415,8707710.60084,0.0,141346.82370000004,33679333.56283801,00:05:44,sets_SA_20231108_0857
112250757.93000002,159682893.0,25276508.0,34964677.059999995,1,0.0406791693116236,9.745758839654313,0.4494322050367698,48968.0,185236.6,100000.0,100000.0,23449.836,30067.904,38000.0,40000.0,153000.0,349057055.4669798,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,133225807.7478997,132197084.42235136,789964.6118000002,70680823.14525014,192903589.66779983,41263660.093664974,00:05:59,sets_SA_20231108_0857
113571285.5,161170721.0,24704840.0,53330571.4,1,0.2491088329728903,9.48797449545316,0.0917725972313188,48968.0,185236.6,100000.0,100000.0,16630.746,48180.607,38000.0,40000.0,161480.24,341979527.0209052,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,147330245.55807054,84337572.23607463,21668647.86188001,72947924.84492011,203512878.2029896,41321754.534868,00:06:25,sets_SA_20231108_0857
118600135.96000004,146580898.0,25239178.0,29950557.6,1,0.9367706788880495,24.158530420759423,0.847759252291941,48968.0,185236.6,100000.0,100000.0,53050.914,26619.413,38000.0,40000.0,200000.0,352548345.9013052,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,52517143.816160046,264317025.8260856,3281377.7046000035,58825387.80471984,150856334.88336998,42998048.28386696,00:05:47,sets_SA_20231108_0857
118848615.72,113061183.79,28243584.0,14427410.68,1,1.9422998217173348,17.722205867263607,0.738644118150301,48968.0,185236.6,100000.0,100000.0,71352.463,38607.118,19302.605,40000.0,200000.0,390872440.8408248,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,252058247.49920103,38518561.33217999,435463019.9984718,10779747.070730023,1718495.7596899995,43317444.99835999,41321254.72832199,00:05:53,sets_SA_20231108_0857
103542256.8,115865974.15,31159728.0,2907154.63,1,0.143412084026411,5.001977466353952,1.220375233626073,48968.0,185236.6,100000.0,64623.013,56210.061,0.0,35307.68,40000.0,102000.0,423571884.6785479,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,162887635.2031414,89554996.29791985,417724765.44878566,0.0,1470558.7724999995,21046951.04856002,35145684.55019001,00:06:27,sets_SA_20231108_0857
97461759.76,117306129.06,33132923.0,868550.415,1,0.3325905676193377,3.1541802235996483,1.494605438836495,48968.0,185236.6,100000.0,31544.828,64032.464,0.0,27485.276,40000.0,77117.647,444603342.005345,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,79511339.83293709,74811589.16357015,448248622.0639864,0.0,219608.41020000004,6517450.593300005,29328285.707959022,00:06:09,sets_SA_20231108_0857
79357091.11999999,151539655.09,45690661.0,2463294.3368,1,0.0,0.0,0.8415267284441923,48968.0,0.0,100000.0,0.0,49334.996,4182.7442,38000.0,40000.0,0.0,564231662.1159992,59757500.0,58524105.199999966,0.0,312867643.000001,340073525.0,0.0,120092101.41022992,390642052.5819885,7215.556,764836.7802,18291063.70905001,0.0,00:06:00,sets_SA_20231108_0857
84629382.62,139214939.3,34878238.0,9658854.266,1,0.2020940443794421,1.3304639303587469,0.0732273726260355,48968.0,185236.6,100000.0,0.0,31852.24,21665.5,38000.0,40000.0,23846.795,462867084.022313,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,0.0,181443537.85976,274180844.5122473,122738.3121,4899661.568870006,69150484.21483997,11877278.78097896,00:06:33,sets_SA_20231108_0857
97063538.71,146526055.3,29030431.0,20934137.607,1,0.0,4.955418023202446,0.659431174202061,48968.0,185236.6,100000.0,39848.119,33288.522,20229.218,38000.0,40000.0,94117.647,403428547.790049,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,100440470.28546494,124382294.5415983,244826086.33951733,109641.0441,33023568.46441998,127455681.70383006,34336729.69854,00:06:37,sets_SA_20231108_0857
109836357.103,132047833.6,27489168.0,16322628.722,1,0.2672210071382301,6.081026371199132,0.4807294823722973,48968.0,185236.6,100000.0,100000.0,42579.082,10938.658,38000.0,40000.0,119000.0,382758735.35367984,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,95682522.3689398,308651495.4711809,39392.5744,25527976.75451,99895884.07570808,37025025.482302,00:06:16,sets_SA_20231108_0857
125963533.79,101351166.62,26496881.0,92979064.7,1,3.0,30.0,0.8717628237185633,48968.0,185236.6,100000.0,100000.0,69315.785,56000.0,20512.557,40000.0,200000.0,371382034.9622199,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,31812912.991256043,365969311.959608,113243683.19042812,1499238.018450001,17272123.928070012,41500130.32793485,00:05:39,sets_SA_20231108_0857
117518231.58,101020173.19,26455761.0,194359163.45,1,0.5647235524010286,4.389315594466246,0.0,48968.0,185236.6,100000.0,73043.042,18305.07,56000.0,17212.67,40000.0,104311.89,365118802.5552166,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,184111011.96143308,154830055.18621114,111799702.03655031,239191944.57648963,976305.3677000004,22999261.854894407,34277684.144384354,00:06:34,sets_SA_20231108_0857
90531043.11200002,118764544.1202,34639297.0,69966965.15965,1,0.8284768327813358,0.0,0.0,48968.0,185236.6,100000.0,3425.1555,31314.284,56000.0,4203.4558,40000.0,17000.0,455891890.1637003,59757500.0,58524105.199999966,221385522.4606001,312867643.000001,340073525.0,8633387.0019964,169798108.60552552,271729111.08382434,87350077.89957978,7277.69079,912691.8365500002,5821221.706946997,00:06:24,sets_SA_20231108_0857
116238709.42,103207827.8,27827850.0,74499295.6,1,0.7134896461568718,5.545600527995364,0.1330253115971025,48968.0,185236.6,100000.0,100000.0,46933.526,56000.0,0.0,40000.0,127423.09,386663790.81898224,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,86368963.13090998,341377451.6025651,91461371.34993806,0.0,10589482.913859991,36556868.57048446,00:06:10,sets_SA_20231108_0857
120797432.94000004,129097242.8,25295467.0,64952905.8,1,1.0738852249636834,17.676341586272343,0.3889592259121863,48968.0,185236.6,100000.0,100000.0,52605.758,53765.518,35728.188,40000.0,200000.0,355153668.5772804,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,55874079.17868019,271501402.03200275,57908944.74036969,7519976.687230006,136992866.6901698,42385194.845571935,00:05:58,sets_SA_20231108_0857
121623909.51200002,101399868.281,28315514.0,45095471.7909,1,3.0,14.647772711679169,0.632295528035614,48968.0,185236.6,100000.0,100000.0,70743.177,56000.0,0.0,4774.5629,200000.0,389941054.3353046,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,37295354.02628006,436056620.77655137,56385134.46735004,0.0,60159.8637,39577114.264466986,00:05:50,sets_SA_20231108_0857
104869099.47,159669585.0,26434906.0,32357333.67,1,0.0642103660946858,6.250555062289225,0.3705348308080445,48968.0,185236.6,100000.0,75365.309,21975.179,31542.561,38000.0,40000.0,115757.98,366686932.94474727,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,189964477.6092789,148651831.7016096,134286047.84575024,337574.35860000004,62019923.97881997,184501888.86186,37519894.093737125,00:06:44,sets_SA_20231108_0857
107868700.12000002,148430953.0,26495600.0,27119225.3,1,0.2506454565069618,5.809107527476338,0.2174814706330821,48968.0,185236.6,100000.0,90365.917,30991.902,22525.838,38000.0,40000.0,117371.4,369099427.8090498,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,227774747.07821983,122665162.4064897,204270718.41377127,1113982.8094799996,45260421.33782,156486982.1304498,37027227.8564477,00:09:02,sets_SA_20231108_0857
113603600.06,119915012.65,27646270.0,27480974.03,1,0.7035651626029068,7.484844810260693,0.2158482756838502,48968.0,185236.6,100000.0,100000.0,49808.14,44744.437,7587.4795,40000.0,151908.23,384783865.8912457,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,252058247.49920103,77664543.97636995,351894745.57939696,21718134.17775996,1046180.2781500008,77473665.22398,39124076.03021298,00:05:48,sets_SA_20231108_0857
116851934.16000004,149696558.0,25269884.0,28957482.821,1,0.0,15.325402737275182,1.291750166826696,48968.0,185236.6,100000.0,100000.0,42432.724,11085.016,38000.0,40000.0,200000.0,352151202.98835564,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,76779791.19020411,231041133.4116957,40270.7209,62545771.96467988,159390302.21324992,43812421.57149197,00:05:38,sets_SA_20231108_0857
116966919.19,116279312.9,28327201.0,7207828.1,1,0.8752230151960535,12.4487277819464,1.2183462974210657,48968.0,185236.6,100000.0,100000.0,63993.412,0.0,38000.0,40000.0,200000.0,392006887.7941751,59757500.0,58524105.199999966,221385522.50060016,312867643.000001,340073525.0,252058247.49920103,55108794.91904999,419125562.3277032,0.0,9690176.593270004,45872734.93153002,42196718.471076,00:06:05,sets_SA_20231108_0857
93635347.139,115187980.0671,33426548.0,97632833.9188,1,0.9035252112334328,0.0,0.0,48968.0,185236.6,100000.0,6045.9579,30041.681,56000.0,5476.0589,40000.0,23529.412,442033786.5758791,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,15239335.59978437,146086581.85273066,260755091.81969923,121931197.59649062,12242.429799999998,1012154.66077,7654023.770492999,00:06:42,sets_SA_20231108_0857
91007920.942,119941933.638,33689317.0,78924134.007,1,0.2793165210673385,1.4747713535449023,0.0,48968.0,185236.6,100000.0,0.0,28173.563,56000.0,7344.1772,40000.0,34000.0,453406476.2849293,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,0.0,185393827.3580811,238880331.10921505,97390049.16097988,47912.3328,8085150.757579995,15892827.466589011,00:06:52,sets_SA_20231108_0857
130231850.21,97690149.74,25296452.0,149280432.67,1,3.0,30.0,0.61809903280585,48968.0,185236.6,100000.0,100000.0,60934.01,56000.0,23002.522,40000.0,200000.0,353015089.0913111,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,252058247.48102072,38572154.22255997,285153234.6888176,182948339.5269201,1949349.9823300024,21174191.98868998,41595563.46231984,00:06:36,sets_SA_20231108_0857
75702444.36000001,207417212.0,39660395.0,40331562.0,1,0.0,0.6022616396379021,0.0,48968.0,14418.087,100000.0,0.0,0.0,53517.74,38000.0,40000.0,0.0,501810896.6783585,59757500.0,58524105.199999966,17231777.106315017,312867643.000001,340073525.0,0.0,229371975.00001,0.0,2067244.029,47508704.38481002,250849346.21661007,0.0,00:06:08,sets_SA_20231108_0857
91936529.97000004,121353535.32,34743759.0,1214057.916,1,0.7244716691275962,0.8424214896042285,0.2632289736404011,48968.0,185236.6,100000.0,14465.034,59690.089,0.0,31827.651,40000.0,44258.788,457553564.4696016,59757500.0,58524105.199999966,221385522.47060013,312867643.000001,340073525.0,36460311.78701068,86811597.67299014,433569437.9369826,0.0,325466.1205,9090767.847499987,15533446.254671073,00:05:52,sets_SA_20231108_0857
