monetary,emissions,indipendence,PM_emissions,monetary.w,emissions.w,indipendence.w,PM_emissions.w,pv_planned_ground,pv_planned_roof,wind_planned_onshore,wind_planned_offshore,P2Heat_planned,supply_heat_solid,supply_heat_oil,supply_heat_gpl,battery,supply_grid_power.p,pv_existing.p,pv_planned_ground.p,pv_planned_roof.p,wind_existing.p,wind_planned_onshore.p,wind_planned_offshore.p,P2Heat_existing.p,P2Heat_planned.p,supply_heat_solid.p,supply_heat_oil.p,supply_heat_gpl.p,battery.p,runtime,provenance
116927737.05,78861015.49,12043395.0,2038796.29,1,0.4671315036262152,21.24873570945764,2.055762725947152,48968.0,185236.6,100000.0,100000.0,68843.389,0.0,22674.351,40000.0,200000.0,287798228.51586,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,294241174.0805473,56656027.12134981,457369449.3301588,0.0,1481847.462600001,14289945.632399991,36413101.35592,00:05:52,sets_SA_20231108_0857
114552498.28,69279472.4907,11244733.0,167894556.32604,1,2.355846964969989,0.0,0.0,48968.0,185236.6,100000.0,54623.223,33065.495,56000.0,2452.245,40000.0,156489.9,265691698.3041204,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,160724013.69946888,121793295.66850951,197378366.67617413,209835894.37106007,3754.5576,785957.8037000003,33150548.66014001,00:08:26,sets_SA_20231108_0857
119297343.57,109594095.0,10224152.0,29496420.0,1,0.776469916163656,28.41799202734357,0.3369633134422956,48968.0,185236.6,100000.0,100000.0,51638.506,35757.567,38000.0,40000.0,200000.0,246248888.05768305,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,294241174.0805473,65948025.11489022,280241580.23206264,8400443.423069991,39492150.83361993,135715070.28731006,36534769.15645001,00:05:46,sets_SA_20231108_0857
91688034.56,126804197.4,11704383.0,92948408.62,1,0.2059234024059468,8.83916114632011,0.0,48968.0,185236.6,100000.0,14529.583,11189.748,56000.0,24327.992,40000.0,119000.0,279446052.87827766,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,42752014.89015612,172085317.87639,62212073.32308772,81799171.32208511,4856807.785020003,208843900.97297183,30548620.066659,00:13:01,sets_SA_20231108_0857
119606175.09999998,90276321.69,10758582.0,38058497.21,1,0.9591467078664744,23.85272051656485,0.2984619773811071,48968.0,185236.6,100000.0,100000.0,57336.3,56000.0,12980.396,40000.0,200000.0,261094815.823512,68717900.0,67299562.544,254581403.1258005,350458617.6000004,380933280.0,294241174.0771071,59860362.30185004,348147733.3501172,33345470.73361996,1450815.4071499975,86992887.48706995,36046855.37716699,00:06:03,sets_SA_20231108_0857
114413102.624,73992093.502,12014796.0,41072826.118,1,2.642595825682144,0.0,0.1547813923640903,48968.0,185236.6,100000.0,88740.894,56210.06,56000.0,0.0,19307.68,170000.0,284486500.7400884,68717900.0,67299562.544,254581403.1258005,350458617.6000004,380933280.0,261112248.82383496,57841048.43850005,420506948.5950084,51347923.477481976,0.0,101347.19479999998,32541525.361647576,00:06:20,sets_SA_20231108_0857
118566281.009,113612198.0,10218817.0,25059465.27,1,0.4933901911714919,30.0,0.6630827208130591,48968.0,185236.6,100000.0,100000.0,49573.944,3943.7958,38000.0,40000.0,200000.0,244637437.6317149,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,294241174.0805473,69929411.83316015,267922170.2568204,125831.69216999988,46752856.646971926,145066998.1219,37018942.90046997,00:05:55,sets_SA_20231108_0857
109300036.63,119778443.0,10634905.0,26843404.167,1,0.1512967340639122,15.559006322552026,0.4470703520773269,48968.0,185236.6,100000.0,79086.869,34955.933,18561.807,38000.0,40000.0,170000.0,254754015.642421,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,232706131.64902464,113417489.57898986,210386663.9602882,94634.3406,46125012.030383945,159773468.0879701,35302997.265864,00:06:46,sets_SA_20231108_0857
74426568.836,99678515.52534,16227103.0,44355606.11001,1,0.9546328506806327,0.0,0.0,48968.0,126487.48,100000.0,2401.3346,33307.985,56000.0,2209.7556,40000.0,39577.016,382626612.9688768,68717900.0,67299562.544,173839086.49227095,350458617.6000004,380933280.0,7065714.995446622,186114760.68132925,287563736.0560547,55344968.33641997,3269.5788,770538.4941,12422252.827864705,00:07:06,sets_SA_20231108_0857
122000240.933,71525341.666,11419403.0,49411685.23,1,2.7570497414684767,30.0,0.5641142444859085,48968.0,185236.6,100000.0,100000.0,69197.64,56000.0,0.0,6320.0998,200000.0,274890420.49038976,68717900.0,67299562.544,254581403.0158006,350458617.6000004,380933280.0,294241174.0805473,40711240.34963,427114721.8627106,61758219.02565003,0.0,213087.63749,35433499.54772999,00:05:46,sets_SA_20231108_0857
